price,brand,model,year,title_status,color,state,country,condition,km
42500,ford,max,2019,clean vehicle,white,florida, usa,2 days left,58962.99892
15000,ford,door,2015,salvage insurance,white,texas, usa,16 hours left,220486.01736
24700,ford,edge,2019,clean vehicle,blue,florida, usa,1 days left,51167.35596
15500,ford,door,2015,salvage insurance,white,texas, usa,16 hours left,210994.13004
49000,ford,expedition,2019,clean vehicle,white,minnesota, usa,14 hours left,35426.40142
29000,ford,door,2017,clean vehicle,black,tennessee, usa,21 hours left,68060.59794
16800,ford,escape,2019,clean vehicle,white,florida, usa,2 days left,21170.8677
51000,ford,max,2019,clean vehicle,red,minnesota, usa,14 hours left,40022.67646
16500,ford,escape,2019,clean vehicle,white,florida, usa,2 days left,29698.76036
27900,ford,explorer,2019,clean vehicle,gray,florida, usa,2 days left,46545.33148
23700,ford,edge,2019,clean vehicle,gray,florida, usa,1 days left,37874.20756
45600,ford,max,2019,clean vehicle,gray,florida, usa,2 days left,57366.53364
15600,ford,escape,2019,clean vehicle,black,florida, usa,2 days left,46138.16846
25000,ford,explorer,2017,clean vehicle,red,michigan, usa,21 hours left,52229.52036
28500,ford,explorer,2019,clean vehicle,black,florida, usa,2 days left,35083.612
19990,ford,doors,2016,clean vehicle,black,connecticut, usa,11 days left,38295.85464
34400,ford,max,2019,clean vehicle,gray,florida, usa,2 days left,68406.60604
41000,ford,expedition,2019,clean vehicle,black,florida, usa,2 days left,76437.21264
27999,ford,doors,2016,clean vehicle,gray,massachusetts, usa,11 days left,17219.938
42000,ford,expedition,2019,clean vehicle,black,florida, usa,2 days left,63736.30136
24700,ford,edge,2019,clean vehicle,black,florida, usa,4 hours left,14171.84804
13995,ford,doors,2016,clean vehicle,gray,new jersey, usa,11 days left,169165.7741
35400,ford,max,2019,clean vehicle,white,florida, usa,2 days left,58204.99978
15800,ford,escape,2019,clean vehicle,black,florida, usa,2 days left,42867.98958
18500,ford,doors,2016,clean vehicle,black,new york, usa,11 days left,73730.30276
32000,ford,f-150,2019,clean vehicle,red,minnesota, usa,14 hours left,27857.6754
28300,ford,explorer,2019,clean vehicle,gray,florida, usa,2 days left,38810.84344
10500,ford,d,2019,salvage insurance,blue,florida, usa,15 hours left,22736.75552
24970,ford,doors,2016,clean vehicle,green,new york, usa,11 days left,80277.09788
13800,ford,fusion,2019,clean vehicle,blue,minnesota, usa,14 hours left,62706.32376
59975,ford,f-150,2019,clean vehicle,white,florida, usa,Listing Expired,114.26313999999999
50000,ford,max,2019,clean vehicle,blue,minnesota, usa,14 hours left,47473.92066
33800,ford,door,2014,clean vehicle,white,kentucky, usa,21 hours left,161344.3817
59975,ford,f-150,2019,clean vehicle,black,florida, usa,Listing Expired,280.02515999999997
16700,ford,fusion,2019,clean vehicle,black,minnesota, usa,14 hours left,59378.20864
34700,ford,door,2013,clean vehicle,white,kentucky, usa,21 hours left,124371.40454
28900,ford,f-150,2019,clean vehicle,black,florida, usa,1 days left,39903.5853
27100,ford,f-150,2019,clean vehicle,silver,minnesota, usa,14 hours left,46175.18328
13388,ford,door,2012,clean vehicle,black,louisiana, usa,1 days left,183176.68814
26000,ford,f-150,2019,clean vehicle,blue,florida, usa,2 days left,31853.66662
23400,ford,flex,2019,clean vehicle,black,minnesota, usa,14 hours left,40212.57858
29800,ford,mustang,2016,clean vehicle,blue,illinois, usa,21 hours left,29558.74778
23700,ford,flex,2019,clean vehicle,gray,florida, usa,1 days left,22706.17806
33995,ford,doors,2016,clean vehicle,black,new jersey, usa,11 days left,44046.02646
23500,ford,flex,2019,clean vehicle,white,minnesota, usa,14 hours left,48614.94272
32500,ford,explorer,2019,clean vehicle,black,florida, usa,2 days left,38662.78416
39000,ford,f-150,2019,clean vehicle,black,minnesota, usa,14 hours left,13524.89336
11000,ford,focus,2018,clean vehicle,gray,massachusetts, usa,6 days left,14297.37656
32500,ford,explorer,2019,clean vehicle,black,florida, usa,2 days left,38826.93684
26900,ford,f-150,2019,clean vehicle,black,minnesota, usa,14 hours left,51036.99942
11200,ford,edge,2016,clean vehicle,gray,new york, usa,18 hours left,177020.96264
21000,ford,doors,2018,clean vehicle,red,new york, usa,11 days left,10977.30814
32000,ford,f-150,2019,clean vehicle,red,minnesota, usa,14 hours left,28754.07778
12800,ford,escape,2018,clean vehicle,black,missouri, usa,9 days left,63350.05976
24190,ford,doors,2018,clean vehicle,blue,massachusetts, usa,11 days left,6466.32812
29100,ford,f-150,2019,clean vehicle,red,minnesota, usa,14 hours left,33883.04436
29000,ford,door,2017,clean vehicle,red,massachusetts, usa,6 days left,77745.60606
17300,ford,door,2016,clean vehicle,black,new york, usa,18 hours left,110506.94044
31000,ford,f-150,2019,clean vehicle,white,minnesota, usa,14 hours left,21887.024
37200,ford,door,2017,clean vehicle,black,massachusetts, usa,2 days left,72349.48904
23500,ford,flex,2019,clean vehicle,gray,minnesota, usa,14 hours left,50679.72594
26100,ford,f-150,2018,clean vehicle,white,mississippi, usa,21 hours left,51738.67166
10800,ford,hybrid,2016,clean vehicle,blue,new york, usa,18 hours left,42895.348359999996
20995,ford,doors,2018,clean vehicle,white,new york, usa,11 days left,58961.38958
29300,ford,f-150,2019,clean vehicle,white,minnesota, usa,14 hours left,27358.78
33100,ford,f-150,2018,clean vehicle,gray,mississippi, usa,21 hours left,25685.0664
13800,ford,door,2016,clean vehicle,gray,new jersey, usa,18 hours left,65619.22916
19498,ford,doors,2018,clean vehicle,black,new york, usa,11 days left,64917.55692
14900,ford,fusion,2019,clean vehicle,gray,minnesota, usa,14 hours left,65186.3167
20600,ford,mustang,2019,clean vehicle,gray,florida, usa,2 days left,54661.2331
19995,ford,doors,2018,clean vehicle,white,new york, usa,11 days left,68348.6698
14900,ford,fusion,2019,clean vehicle,silver,minnesota, usa,14 hours left,65451.8578
19500,ford,door,2016,clean vehicle,black,massachusetts, usa,6 days left,66357.91622
24500,ford,wagon,2019,clean vehicle,white,florida, usa,5 hours left,21182.13308
15000,ford,fusion,2018,clean vehicle,white,california, usa,8 days left,62352.26896
26985,ford,doors,2018,clean vehicle,black,new york, usa,11 days left,22567.77482
31000,ford,f-150,2019,clean vehicle,white,minnesota, usa,14 hours left,15676.58094
24300,ford,explorer,2017,clean vehicle,silver,mississippi, usa,21 hours left,49916.89878
16800,ford,fusion,2019,clean vehicle,gray,florida, usa,1 days left,60810.52124
17200,ford,mustang,2018,clean vehicle,white,california, usa,8 days left,52166.7561
24300,ford,wagon,2019,clean vehicle,white,minnesota, usa,14 hours left,47161.7087
26400,ford,explorer,2017,clean vehicle,white,mississippi, usa,21 hours left,82573.62606
16800,ford,fusion,2019,clean vehicle,black,florida, usa,1 days left,61156.52934
15500,ford,escape,2018,clean vehicle,black,california, usa,2 days left,30334.44966
19440,ford,doors,2018,clean vehicle,silver,new york, usa,11 days left,69634.53246
16700,ford,fusion,2019,clean vehicle,silver,minnesota, usa,14 hours left,59527.87726
29000,ford,door,2017,clean vehicle,blue,alabama, usa,21 hours left,47185.8488
16100,ford,hybrid,2019,clean vehicle,white,florida, usa,1 days left,55110.23896
17200,ford,mustang,2018,clean vehicle,white,california, usa,8 days left,53008.44092
20950,ford,doors,2018,clean vehicle,black,new hampshire, usa,11 days left,65649.80662
46200,ford,door,2017,clean vehicle,no_color,alabama, usa,21 hours left,152470.48094
29400,ford,mustang,2019,clean vehicle,white,florida, usa,2 days left,40251.20274
50200,ford,door,2017,clean vehicle,white,alabama, usa,21 hours left,148711.0627
28300,ford,ranger,2019,clean vehicle,white,florida, usa,2 days left,24841.77224
12000,ford,door,2017,salvage insurance,white,california, usa,18 hours left,168441.5711
12600,ford,door,2014,clean vehicle,black,new jersey, usa,2 hours left,77550.87592
20500,ford,mustang,2019,clean vehicle,black,florida, usa,2 days left,57823.5862
41000,ford,srw,2019,clean vehicle,silver,minnesota, usa,14 hours left,14862.2549
33100,ford,door,2017,clean vehicle,red,mississippi, usa,21 hours left,165765.23868
23500,ford,ranger,2019,clean vehicle,blue,florida, usa,2 days left,20657.48824
18799,ford,doors,2015,clean vehicle,red,connecticut, usa,9 days left,221651.17952
35000,ford,srw,2019,clean vehicle,white,minnesota, usa,14 hours left,23108.51306
26100,ford,wagon,2017,clean vehicle,white,mississippi, usa,21 hours left,93531.62212
15400,ford,fusion,2019,clean vehicle,white,florida, usa,1 days left,50089.09816
31831,ford,doors,2018,clean vehicle,black,new jersey, usa,11 days left,22625.71106
40400,ford,srw,2019,clean vehicle,black,minnesota, usa,14 hours left,21681.02848
15400,ford,door,2013,clean vehicle,silver,connecticut, usa,18 hours left,199530.80122
13500,ford,hybrid,2019,clean vehicle,gray,florida, usa,1 days left,56363.91482
25995,ford,doors,2015,clean vehicle,white,new hampshire, usa,9 days left,63583.41406
23985,ford,doors,2015,clean vehicle,white,new jersey, usa,9 days left,83498.99656
27995,ford,doors,2018,clean vehicle,gray,pennsylvania, usa,11 days left,6728.65054
12995,ford,doors,2015,clean vehicle,blue,new jersey, usa,9 days left,165440.152
25200,ford,door,2016,clean vehicle,white,alabama, usa,21 hours left,162451.60762
29590,ford,doors,2015,clean vehicle,green,new york, usa,9 days left,6300.5661
15300,ford,taurus,2018,clean vehicle,silver,utah, usa,Listing Expired,61750.3758
35400,ford,ranger,2020,clean vehicle,blue,ohio, usa,21 hours left,1079.86714
32700,ford,door,2016,clean vehicle,silver,alabama, usa,21 hours left,98937.39518
13995,ford,doors,2015,clean vehicle,silver,new york, usa,9 days left,118915.74193999999
15800,ford,door,2012,clean vehicle,gold,florida, usa,2 days left,132873.54776
36000,ford,door,2016,clean vehicle,black,mississippi, usa,21 hours left,137838.36166
15495,ford,doors,2015,clean vehicle,white,new york, usa,9 days left,77850.21316
21500,ford,door,2012,clean vehicle,red,florida, usa,2 days left,19295.9866
17589,ford,doors,2015,clean vehicle,red,new jersey, usa,9 days left,46302.32114
31700,ford,door,2015,clean vehicle,white,alabama, usa,21 hours left,203916.25272
31790,ford,doors,2015,clean vehicle,orange,new york, usa,9 days left,43717.7211
18100,ford,van,2015,clean vehicle,white,mississippi, usa,21 hours left,171468.73963999999
14495,ford,doors,2015,clean vehicle,white,new jersey, usa,9 days left,88156.42652
15000,ford,fusion,2020,clean vehicle,white,illinois, usa,19 hours left,18875.94886
26400,ford,door,2015,clean vehicle,black,mississippi, usa,21 hours left,137110.93998
27990,ford,doors,2015,clean vehicle,red,massachusetts, usa,9 days left,30786.6742
19700,ford,expedition,2015,clean vehicle,white,mississippi, usa,21 hours left,116466.32646
15300,ford,doors,2015,clean vehicle,silver,massachusetts, usa,9 days left,95990.69364
22000,ford,door,2014,clean vehicle,black,mississippi, usa,21 hours left,110107.82412
23999,ford,doors,2015,clean vehicle,black,new jersey, usa,9 days left,13518.456
16488,ford,doors,2015,clean vehicle,gray,new york, usa,9 days left,72555.48456
12784,ford,doors,2015,clean vehicle,gray,new jersey, usa,9 days left,107885.32558
23400,ford,doors,2015,clean vehicle,black,new jersey, usa,9 days left,103215.0209
34977,ford,doors,2015,clean vehicle,black,pennsylvania, usa,9 days left,74898.6836
15995,ford,doors,2015,clean vehicle,black,new york, usa,9 days left,111749.35092
13487,ford,doors,2015,clean vehicle,gray,new york, usa,9 days left,154892.53764
18707,ford,doors,2015,clean vehicle,white,connecticut, usa,9 days left,112201.57546
15600,ford,doors,2015,clean vehicle,black,new york, usa,9 days left,87427.3955
47000,ford,expedition,2019,clean vehicle,black,illinois, usa,2 days left,40075.78468
16080,ford,doors,2015,clean vehicle,blue,connecticut, usa,9 days left,51165.74662
50000,ford,max,2019,clean vehicle,white,illinois, usa,2 days left,26562.1567
15268,ford,doors,2015,clean vehicle,black,new york, usa,9 days left,119672.13174
47500,ford,max,2019,clean vehicle,black,illinois, usa,2 days left,44849.08712
18497,ford,doors,2015,clean vehicle,black,massachusetts, usa,9 days left,54735.26274
19995,ford,suv,2015,clean vehicle,red,pennsylvania, usa,9 days left,77433.3941
49000,ford,max,2019,clean vehicle,white,illinois, usa,2 days left,36279.35162
17150,ford,doors,2015,clean vehicle,black,new jersey, usa,9 days left,107972.22994
45000,ford,expedition,2019,clean vehicle,black,illinois, usa,2 days left,46332.8986
49000,ford,max,2019,clean vehicle,black,illinois, usa,2 days left,29690.71366
49000,ford,expedition,2019,clean vehicle,black,illinois, usa,2 days left,31066.69936
26000,ford,flex,2019,clean vehicle,black,illinois, usa,2 days left,30107.53272
15500,ford,flex,2019,clean vehicle,gray,illinois, usa,19 hours left,19944.550619999998
16888,ford,doors,2015,clean vehicle,black,new york, usa,9 days left,90652.51286
28000,ford,f-150,2019,clean vehicle,silver,illinois, usa,2 days left,19561.5277
15500,ford,mustang,2019,clean vehicle,red,illinois, usa,19 hours left,41537.0654
12500,ford,door,2015,clean vehicle,blue,arkansas, usa,20 hours left,209838.62392
15995,ford,doors,2015,clean vehicle,blue,new york, usa,9 days left,38427.82052
16000,ford,transit,2019,clean vehicle,white,illinois, usa,19 hours left,24880.3964
38200,ford,max,2018,clean vehicle,white,north carolina, usa,Listing Expired,75172.2714
12995,ford,doors,2015,clean vehicle,black,new york, usa,9 days left,105157.49428
17500,ford,door,2016,clean vehicle,white,florida, usa,14 hours left,149932.55176
21995,ford,doors,2015,clean vehicle,blue,massachusetts, usa,9 days left,57339.17486
13000,ford,door,2017,clean vehicle,black,illinois, usa,2 days left,54170.3844
14247,ford,doors,2015,clean vehicle,blue,pennsylvania, usa,9 days left,98440.10912
23500,ford,door,2017,clean vehicle,gray,illinois, usa,2 days left,67980.13094
25000,ford,door,2017,clean vehicle,red,illinois, usa,2 days left,72425.12802
31000,ford,door,2017,clean vehicle,black,illinois, usa,2 days left,1.60934
22500,ford,edge,2018,clean vehicle,gray,colorado, usa,8 days left,39826.33698
29500,ford,door,2017,clean vehicle,black,illinois, usa,2 days left,78386.12338
59900,ford,max,2020,clean vehicle,no_color,ohio, usa,21 hours left,3479.39308
24000,ford,f-150,2017,clean vehicle,black,illinois, usa,2 days left,81873.56316
20500,ford,f-150,2017,clean vehicle,black,illinois, usa,2 days left,113823.79018
27200,ford,explorer,2019,clean vehicle,gray,north carolina, usa,2 days left,47285.62788
24900,ford,f-150,2018,clean vehicle,white,virginia, usa,2 days left,53420.43196
24500,ford,door,2017,clean vehicle,white,illinois, usa,2 days left,83820.86456
34000,ford,expedition,2018,clean vehicle,black,virginia, usa,2 days left,82272.67948
28000,ford,door,2017,clean vehicle,white,illinois, usa,2 days left,64833.87124
27000,ford,f-150,2017,clean vehicle,black,illinois, usa,2 days left,89189.6228
34000,ford,wagon,2018,clean vehicle,black,virginia, usa,5 days left,16547.23388
42500,ford,door,2017,clean vehicle,white,illinois, usa,2 days left,137241.29652
33000,ford,explorer,2018,clean vehicle,black,pennsylvania, usa,2 days left,11680.58972
10200,ford,escape,2018,clean vehicle,black,pennsylvania, usa,2 days left,150231.889
25600,ford,explorer,2019,clean vehicle,gray,north carolina, usa,2 days left,59812.73044
16300,ford,f-150,2018,clean vehicle,white,texas, usa,1 days left,111816.9432
26500,ford,door,2016,clean vehicle,white,illinois, usa,2 days left,55810.30186
36500,ford,f-150,2018,clean vehicle,red,pennsylvania, usa,3 days left,38867.17034
25900,ford,explorer,2019,clean vehicle,white,north carolina, usa,2 days left,52779.91464
22500,ford,door,2016,clean vehicle,black,illinois, usa,2 days left,109401.32386
29000,ford,f-150,2018,clean vehicle,white,pennsylvania, usa,3 days left,30078.5646
10500,ford,door,2016,clean vehicle,red,illinois, usa,2 days left,87308.30434
32000,ford,f-150,2018,clean vehicle,white,pennsylvania, usa,3 days left,51920.52708
27700,ford,f-650,2015,clean vehicle,white,texas, usa,2 days left,148635.42372
38800,ford,f-150,2018,clean vehicle,black,pennsylvania, usa,3 days left,56689.0015
26200,ford,f-650,2015,clean vehicle,white,texas, usa,2 days left,207706.24842
19500,ford,wagon,2018,clean vehicle,white,wisconsin, usa,23 hours left,80442.8599
11700,ford,escape,2015,clean vehicle,black,illinois, usa,2 days left,84232.8556
34000,ford,f-150,2018,clean vehicle,black,pennsylvania, usa,3 days left,34449.53204
38600,ford,srw,2019,clean vehicle,white,florida, usa,1 days left,26745.62146
21500,ford,door,2015,clean vehicle,black,illinois, usa,2 days left,66454.47662
38500,ford,f-150,2018,clean vehicle,black,pennsylvania, usa,3 days left,59630.87502
38500,ford,f-150,2018,clean vehicle,black,pennsylvania, usa,3 days left,55573.72888
12000,ford,taurus,2017,clean vehicle,blue,missouri, usa,8 days left,21449.28352
11300,ford,door,2016,clean vehicle,orange,missouri, usa,47 minutes,77377.0672
29500,ford,f-150,2018,clean vehicle,gray,pennsylvania, usa,3 days left,19748.21114
16100,ford,expedition,2014,clean vehicle,white,missouri, usa,47 minutes,156617.75012
32500,ford,f-150,2018,clean vehicle,red,pennsylvania, usa,3 days left,20465.97678
29000,ford,mustang,2019,clean vehicle,black,texas, usa,10 days left,20541.61576
30000,ford,f-150,2018,clean vehicle,red,pennsylvania, usa,3 days left,32107.94234
26000,ford,explorer,2019,clean vehicle,white,north carolina, usa,2 days left,52235.95772
26000,ford,f-150,2018,clean vehicle,gray,pennsylvania, usa,3 days left,34787.49344
18500,ford,escape,2019,clean vehicle,blue,north carolina, usa,6 days left,28573.8317
12000,ford,door,2017,clean vehicle,gray,texas, usa,9 days left,118843.32164
30000,ford,f-150,2018,clean vehicle,blue,pennsylvania, usa,3 days left,25380.901139999998
14700,ford,escape,2019,clean vehicle,silver,north carolina, usa,2 days left,46941.229119999996
25000,ford,door,2017,clean vehicle,red,texas, usa,10 days left,256177.95988
26550,ford,f-150,2018,clean vehicle,white,pennsylvania, usa,5 hours left,24616.46464
27000,ford,explorer,2019,clean vehicle,white,north carolina, usa,2 days left,49046.24584
34000,ford,door,2016,clean vehicle,white,texas, usa,10 days left,212036.98236
27500,ford,f-150,2018,clean vehicle,gray,pennsylvania, usa,3 days left,41995.7273
25500,ford,f-150,2018,clean vehicle,gray,pennsylvania, usa,3 days left,35577.67938
13500,ford,ecosport,2019,clean vehicle,brown,north carolina, usa,6 days left,50222.67338
25700,ford,f-150,2018,clean vehicle,white,pennsylvania, usa,3 days left,30670.80172
29000,ford,door,2015,clean vehicle,white,texas, usa,10 days left,175638.53958
30500,ford,f-150,2018,clean vehicle,black,pennsylvania, usa,3 days left,38717.50172
30000,ford,f-150,2018,clean vehicle,black,pennsylvania, usa,3 days left,11212.27178
19000,ford,f-150,2018,clean vehicle,white,pennsylvania, usa,12 hours left,58169.5943
25800,ford,explorer,2019,clean vehicle,silver,north carolina, usa,2 days left,54624.21828
26500,ford,f-150,2018,clean vehicle,gray,pennsylvania, usa,3 days left,62551.82712
29300,ford,explorer,2019,clean vehicle,red,north carolina, usa,2 days left,58242.0146
25400,ford,explorer,2019,clean vehicle,white,north carolina, usa,2 days left,63193.953779999996
26000,ford,f-150,2018,clean vehicle,gray,pennsylvania, usa,3 days left,53671.489
25900,ford,f-150,2018,clean vehicle,red,pennsylvania, usa,36 minutes,54847.91654
27000,ford,f-150,2018,clean vehicle,black,pennsylvania, usa,3 days left,65302.18918
28000,ford,f-150,2018,clean vehicle,red,pennsylvania, usa,3 days left,49277.9908
25700,ford,flex,2019,clean vehicle,black,north carolina, usa,6 days left,35436.057459999996
27500,ford,f-150,2018,clean vehicle,black,pennsylvania, usa,3 days left,59130.37028
25500,ford,f-150,2018,clean vehicle,blue,pennsylvania, usa,3 days left,69855.01204
20500,ford,flex,2019,clean vehicle,white,north carolina, usa,6 days left,55837.66064
21500,ford,f-150,2018,clean vehicle,gray,pennsylvania, usa,3 days left,70036.86746
12800,ford,hybrid,2019,clean vehicle,gray,north carolina, usa,6 days left,60697.86744
23900,ford,f-150,2018,clean vehicle,white,pennsylvania, usa,3 days left,66991.99618
26900,ford,f-150,2018,clean vehicle,silver,pennsylvania, usa,3 days left,66781.17264
25500,ford,flex,2019,clean vehicle,gray,north carolina, usa,6 days left,33173.32542
27000,ford,f-150,2018,clean vehicle,blue,pennsylvania, usa,3 days left,53872.6565
14400,ford,fusion,2018,clean vehicle,black,pennsylvania, usa,2 days left,61393.10232
19000,ford,flex,2019,clean vehicle,red,north carolina, usa,2 days left,64334.97584
14000,ford,fusion,2018,clean vehicle,white,pennsylvania, usa,2 days left,81292.59142
13600,ford,fusion,2019,clean vehicle,gray,north carolina, usa,2 days left,50546.15072
19200,ford,transit,2018,clean vehicle,white,pennsylvania, usa,2 days left,66547.81834
13600,ford,fusion,2019,clean vehicle,red,north carolina, usa,2 days left,51560.03492
18600,ford,transit,2018,clean vehicle,white,pennsylvania, usa,2 days left,61603.92586
13700,ford,fusion,2019,clean vehicle,red,north carolina, usa,2 days left,49038.19914
18200,ford,transit,2018,clean vehicle,white,pennsylvania, usa,2 days left,66898.65446
13800,ford,fusion,2019,clean vehicle,silver,north carolina, usa,2 days left,50118.06628
22000,ford,wagon,2018,clean vehicle,black,pennsylvania, usa,2 days left,50851.92532
13700,ford,fusion,2019,clean vehicle,silver,north carolina, usa,2 days left,50501.0892
28000,ford,wagon,2018,clean vehicle,black,pennsylvania, usa,2 days left,35693.55186
13800,ford,fusion,2019,clean vehicle,white,north carolina, usa,2 days left,47098.94444
18600,ford,transit,2018,clean vehicle,white,pennsylvania, usa,2 days left,67843.33704
13700,ford,fusion,2019,clean vehicle,red,north carolina, usa,2 days left,49688.3725
13700,ford,fusion,2019,clean vehicle,silver,north carolina, usa,2 days left,49260.28806
13800,ford,fusion,2019,clean vehicle,silver,north carolina, usa,2 days left,47488.40472
17700,ford,hybrid,2019,clean vehicle,gray,north carolina, usa,6 days left,20659.09758
13900,ford,fusion,2019,clean vehicle,white,north carolina, usa,2 days left,47689.57222
13900,ford,fusion,2019,clean vehicle,no_color,north carolina, usa,2 days left,44194.08574
50500,ford,f-650,2018,clean vehicle,white,pennsylvania, usa,2 days left,120637.73574
13600,ford,fusion,2019,clean vehicle,gray,north carolina, usa,2 days left,51746.71836
55000,ford,srw,2018,clean vehicle,black,pennsylvania, usa,3 days left,59939.8683
13800,ford,fusion,2019,clean vehicle,white,north carolina, usa,2 days left,47226.0823
56000,ford,srw,2018,clean vehicle,black,pennsylvania, usa,3 days left,40830.56514
13800,ford,fusion,2019,clean vehicle,silver,north carolina, usa,2 days left,48367.10436
45800,ford,srw,2018,clean vehicle,white,pennsylvania, usa,2 days left,17981.15582
13800,ford,fusion,2019,clean vehicle,no_color,north carolina, usa,2 days left,49731.82468
14400,nissan,altima,2020,clean vehicle,gray,arizona, usa,2 days left,17264.99952
11450,nissan,sport,2018,clean vehicle,white,florida, usa,7 days left,56928.79316
11000,nissan,sport,2018,clean vehicle,black,florida, usa,7 days left,59086.9181
11450,nissan,sport,2018,clean vehicle,red,florida, usa,7 days left,53811.50158
11000,nissan,sport,2018,clean vehicle,black,florida, usa,7 days left,59204.399919999996
11200,nissan,sport,2018,clean vehicle,black,florida, usa,7 days left,57117.08594
11400,nissan,sport,2018,clean vehicle,black,florida, usa,7 days left,54144.63496
11450,nissan,sport,2018,clean vehicle,gray,florida, usa,7 days left,57664.26154
11050,nissan,sport,2018,clean vehicle,gray,florida, usa,7 days left,56407.367
11400,nissan,sport,2018,clean vehicle,gray,florida, usa,7 days left,56204.59016
11050,nissan,sport,2018,clean vehicle,silver,florida, usa,7 days left,56265.74508
10850,nissan,sport,2018,clean vehicle,gray,florida, usa,7 days left,64349.4599
10900,nissan,sport,2018,clean vehicle,red,florida, usa,7 days left,62468.14144
10450,nissan,sport,2018,clean vehicle,red,florida, usa,7 days left,66914.74786
10800,nissan,sport,2018,clean vehicle,gray,florida, usa,7 days left,65105.8497
10850,nissan,sport,2018,clean vehicle,white,florida, usa,7 days left,64367.16264
10800,nissan,sport,2018,clean vehicle,black,florida, usa,7 days left,66106.85918
10850,nissan,sport,2018,clean vehicle,gray,florida, usa,7 days left,63058.76922
10800,nissan,sport,2018,clean vehicle,black,florida, usa,7 days left,65142.86452
10900,nissan,sport,2018,clean vehicle,white,florida, usa,7 days left,62452.04804
10400,nissan,sport,2018,clean vehicle,blue,florida, usa,7 days left,72952.99154
10500,nissan,sport,2018,clean vehicle,blue,florida, usa,7 days left,70056.17954
10800,nissan,sport,2018,clean vehicle,silver,florida, usa,7 days left,66036.04822
10800,nissan,sport,2018,clean vehicle,gray,florida, usa,7 days left,64907.90088
11200,nissan,frontier,2019,clean vehicle,silver,arizona, usa,2 days left,35918.85946
11100,nissan,rogue,2019,clean vehicle,blue,arizona, usa,2 days left,35896.3287
12200,nissan,maxima,2019,clean vehicle,black,arizona, usa,2 days left,59539.14264
14900,nissan,rogue,2019,clean vehicle,silver,arizona, usa,2 days left,42673.25944
10400,nissan,note,2019,clean vehicle,white,arizona, usa,2 days left,43038.57962
12300,nissan,sport,2019,clean vehicle,white,arizona, usa,2 days left,51400.71026
10900,nissan,sentra,2019,clean vehicle,gray,arizona, usa,2 days left,49949.08558
20000,nissan,armada,2017,clean vehicle,white,texas, usa,6 days left,134278.50158
11200,nissan,altima,2018,clean vehicle,blue,wisconsin, usa,22 hours left,67994.615
14400,nissan,rogue,2018,clean vehicle,black,wisconsin, usa,23 hours left,73598.33688
16500,nissan,pathfinder,2018,clean vehicle,white,wisconsin, usa,22 hours left,79155.3879
13400,nissan,rogue,2017,clean vehicle,silver,wisconsin, usa,20 hours left,73749.61484
12500,nissan,door,2017,clean vehicle,white,wisconsin, usa,22 hours left,59294.52296
19800,nissan,pathfinder,2018,clean vehicle,white,florida, usa,23 hours left,54939.64892
12800,nissan,rogue,2018,clean vehicle,blue,florida, usa,23 hours left,52554.60704
10800,nissan,door,2017,clean vehicle,blue,florida, usa,23 hours left,67156.14886
22300,nissan,titan,2017,clean vehicle,white,texas, usa,2 days left,27672.6013
15200,nissan,frontier,2018,clean vehicle,black,alabama, usa,21 hours left,19519.68486
10500,nissan,door,2017,clean vehicle,black,connecticut, usa,3 days left,95768.60472
25500,nissan,armada,2020,clean vehicle,black,california, usa,1 days left,16603.56078
13900,nissan,altima,2020,clean vehicle,black,california, usa,1 days left,24397.594399999998
14700,nissan,pathfinder,2017,clean vehicle,white,connecticut, usa,3 days left,50208.18932
18800,nissan,titan,2017,clean vehicle,white,missouri, usa,21 hours left,25139.50014
13500,nissan,door,2016,clean vehicle,red,louisiana, usa,8 days left,85312.72274
14000,nissan,rogue,2018,clean vehicle,white,florida, usa,20 hours left,60599.6977
12500,nissan,sport,2018,clean vehicle,gray,california, usa,2 days left,69502.56658
18500,nissan,frontier,2019,clean vehicle,white,california, usa,8 days left,29951.42674
18300,nissan,frontier,2019,clean vehicle,white,california, usa,8 days left,38698.18964
29800,nissan,armada,2019,clean vehicle,blue,california, usa,8 days left,60186.09732
21100,nissan,rogue,2020,clean vehicle,silver,south carolina, usa,21 hours left,31538.23598
16200,nissan,rogue,2019,clean vehicle,silver,california, usa,8 days left,54913.89948
14700,nissan,rogue,2020,clean vehicle,gray,pennsylvania, usa,2 days left,24762.91458
19000,nissan,cargo,2020,clean vehicle,black,california, usa,7 hours left,424.86576
19925,nissan,murano,2016,clean vehicle,gray,alabama, usa,21 hours left,68939.29758
22800,nissan,door,2015,clean vehicle,blue,alabama, usa,21 hours left,57778.52468
14500,nissan,rogue,2017,clean vehicle,blue,tennessee, usa,4 days left,13964.24318
12000,nissan,rogue,2020,clean vehicle,blue,ohio, usa,2 days left,18640.98522
15000,nissan,altima,2020,clean vehicle,blue,ohio, usa,2 days left,23045.7488
28000,nissan,armada,2018,clean vehicle,gray,pennsylvania, usa,3 days left,47562.43436
17500,nissan,maxima,2018,clean vehicle,black,pennsylvania, usa,2 days left,63261.54606
18000,nissan,maxima,2018,clean vehicle,silver,pennsylvania, usa,3 days left,56248.04234
13200,nissan,sport,2018,clean vehicle,black,pennsylvania, usa,2 days left,57727.0258
